employee_id,first_name,last_name,gender,state,city,hiredate,department,job_title,education_level,salary,performance_rating,overtime,birthdate,termdate
00-43393307,Stephanie,Gillespie,Female,New York,Rochester,2024-07-16,IT,Software Developer,Master,95201,Excellent,Yes,1974-01-06,
00-34070716,Andre,Rodriguez,Female,Florida,Orlando,2023-08-24,Customer Service,Help Desk Technician,Bachelor,81656,Good,No,1976-01-16,
00-13957752,Kelly,Osborn,Female,New York,Rochester,2021-05-15,Operations,Inventory Specialist,High School,60467,Excellent,No,1985-05-30,
00-76434426,Ann,Santiago,Male,Pennsylvania,Pittsburgh,2022-10-15,Sales,Sales Consultant,PhD,73294,Good,No,1960-10-07,
00-54532115,Ashlee,Love,Female,New York,Buffalo,2016-09-15,Sales,Sales Consultant,Bachelor,78656,Good,Yes,1974-11-04,
00-64164273,Vicki,Welch,Male,New York,Rochester,2020-03-12,Operations,Operations Analyst,Bachelor,82137,Excellent,No,2000-09-05,
00-62002811,Gregory,Mullen,Male,New York,Rochester,2023-06-07,Sales,Sales Consultant,Bachelor,82417,Excellent,No,1989-09-15,
00-61175972,Brian,White,Female,New York,New York City,2022-12-12,IT,IT Support Specialist,High School,55171,Satisfactory,No,1995-11-03,
00-28590430,Christine,Kaiser,Female,New York,Rochester,2023-03-23,Operations,Inventory Specialist,Bachelor,58401,Excellent,Yes,1989-05-29,
00-34560448,Nathan,Williams,Female,Virginia,Virginia Beach,2016-05-31,IT,IT Support Specialist,Bachelor,63898,Good,Yes,1975-11-07,
00-57668359,John,Prince,Male,New York,Buffalo,2017-11-03,Customer Service,Customer Service Representative,High School,70065,Good,No,1971-06-17,
00-67762060,Jennifer,Lin,Female,New York,Rochester,2023-04-06,Operations,Operations Analyst,Master,73783,Good,No,1987-06-07,
00-77066159,Carl,Holland,Female,New York,Buffalo,2016-07-25,Sales,Sales Consultant,Master,81823,Good,Yes,1978-05-19,
00-44964465,Brian,Sanders,Male,New York,New York City,2019-11-04,Operations,Inventory Specialist,Bachelor,61489,Good,No,1991-06-26,
00-40419133,Travis,Garcia,Male,North Carolina,Charlotte,2018-04-02,Sales,Sales Consultant,Master,77326,Good,No,1979-09-08,
00-96869105,Adam,Caldwell,Female,New York,New York City,2021-03-30,Sales,Sales Consultant,Master,94131,Good,Yes,2002-10-08,
00-55596469,Melissa,Dodson,Male,New York,Rochester,2019-10-27,Operations,Operations Manager,Bachelor,90191,Needs Improvement,No,1984-06-13,
00-22620209,David,Hoffman,Male,Virginia,Richmond,2020-02-27,Sales,Sales Representative,Bachelor,85161,Needs Improvement,No,1981-08-17,
00-12738143,Alexander,Keller,Female,New York,New York City,2023-03-27,Customer Service,Customer Service Representative,Bachelor,52361,Satisfactory,No,1994-03-15,
00-18173978,Kim,Thompson,Male,New York,New York City,2024-09-13,Operations,Logistics Coordinator,Bachelor,67628,Satisfactory,No,1991-01-25,
00-17938468,Brian,Mueller,Male,Michigan,Grand Rapids,2022-09-15,Operations,Operations Analyst,Bachelor,98246,Excellent,Yes,1976-12-31,
00-22816494,Reginald,Duncan,Female,New York,Rochester,2017-10-07,Operations,Inventory Specialist,High School,60629,Satisfactory,No,1973-01-27,
00-81017414,Thomas,Diaz,Female,New York,Rochester,2015-01-25,Customer Service,Help Desk Technician,High School,78923,Excellent,Yes,1978-12-21,
00-53870361,Lee,Hill,Male,Pennsylvania,Philadelphia,2018-07-04,Operations,Operations Analyst,Bachelor,93125,Excellent,No,1995-10-02,
00-13711597,Brandon,Flores,Female,New York,Rochester,2023-08-09,Sales,Sales Representative,Bachelor,54351,Good,No,1988-02-08,
00-86246226,Charles,Thompson,Female,New York,Rochester,2020-08-31,Operations,Logistics Coordinator,Bachelor,59475,Good,No,1986-12-22,
00-19313264,Donna,Richardson,Female,New York,Buffalo,2024-06-15,Sales,Sales Representative,Bachelor,76655,Satisfactory,No,1963-03-31,
00-35297638,Tiffany,Adams,Male,New York,Buffalo,2021-01-31,Operations,Inventory Specialist,High School,58826,Needs Improvement,No,1988-03-18,
00-76867454,Ashlee,Hull,Male,Illinois,Naperville,2017-05-13,IT,Software Developer,Bachelor,89506,Satisfactory,No,1973-05-05,
00-39309642,Mark,Nelson,Male,New York,Rochester,2024-08-09,IT,Software Developer,Bachelor,93663,Good,Yes,1994-10-30,
00-23014526,Sarah,Davis,Male,New York,Rochester,2023-10-07,Customer Service,Help Desk Technician,High School,76721,Satisfactory,Yes,1988-05-19,
00-30759612,Nicholas,Mercer,Male,New York,New York City,2020-08-17,Operations,Operations Analyst,Master,85245,Excellent,No,1991-08-08,
00-87038964,Manuel,Payne,Male,New York,Buffalo,2017-05-19,Sales,Sales Representative,Bachelor,82206,Good,No,1988-06-03,
00-69149428,Linda,Brown,Female,Ohio,Cincinnati,2022-11-09,Sales,Sales Consultant,PhD,99450,Excellent,No,1987-10-03,
00-33822574,Aaron,Taylor,Female,Michigan,Detroit,2020-04-08,Sales,Sales Specialist,PhD,84133,Satisfactory,No,1965-09-28,
00-69741176,Gary,Bray,Male,New York,New York City,2015-09-16,Finance,Financial Analyst,PhD,68762,Good,No,1971-08-10,
00-15204195,Alexis,Dean,Male,Ohio,Columbus,2024-09-10,Finance,Financial Analyst,PhD,85722,Good,No,1964-08-16,
00-26144121,Tyler,Taylor,Male,New York,Buffalo,2023-09-14,Sales,Sales Specialist,Bachelor,94662,Satisfactory,Yes,1977-12-20,
00-51831014,Christopher,Parker,Male,Illinois,Naperville,2024-03-19,Sales,Sales Specialist,Master,73733,Good,Yes,1975-02-11,
00-24465305,Ashley,Walton,Female,New York,New York City,2018-06-16,Operations,Inventory Specialist,High School,54442,Good,No,1991-02-15,
00-34215127,Rebecca,Oliver,Male,Michigan,Detroit,2020-06-28,Customer Service,Support Specialist,Bachelor,69306,Good,No,1997-10-28,
00-32466075,Amanda,Holland,Male,New York,Buffalo,2023-06-07,Sales,Sales Representative,Bachelor,59477,Excellent,No,1993-08-12,
00-76793593,Benjamin,Friedman,Female,New York,Buffalo,2017-07-04,Sales,Sales Consultant,Master,80024,Good,No,2003-03-07,
00-30837653,Jason,Martin,Male,New York,New York City,2024-07-09,Customer Service,Help Desk Technician,Bachelor,95328,Satisfactory,No,1980-01-09,
00-55284617,Patricia,Hall,Male,New York,New York City,2024-11-05,Customer Service,Help Desk Technician,Bachelor,60761,Good,No,2004-05-16,
00-98380763,Carolyn,Townsend,Female,New York,Rochester,2020-02-21,Operations,Operations Analyst,Bachelor,78853,Good,Yes,1996-06-20,
00-62190005,Samuel,Price,Male,New York,Rochester,2023-10-24,Sales,Sales Representative,Bachelor,70486,Good,Yes,2002-09-13,
00-25620477,Anthony,Haley,Female,New York,New York City,2022-09-28,Finance,Accountant,Bachelor,59188,Satisfactory,Yes,1980-07-05,
00-18786373,Barbara,Moreno,Male,New York,Buffalo,2018-08-30,IT,Software Developer,Bachelor,86461,Satisfactory,Yes,1982-10-14,
00-59082552,Thomas,Stephens,Male,New York,Buffalo,2017-05-17,IT,IT Support Specialist,Bachelor,68643,Needs Improvement,No,1975-01-23,
00-75869786,John,Walsh,Male,New York,Rochester,2017-03-22,IT,Software Developer,Bachelor,94861,Satisfactory,No,1980-11-12,
00-64262173,Shelia,Cohen,Male,New York,Buffalo,2015-12-16,Customer Service,Support Specialist,Bachelor,64585,Good,No,1982-02-11,
00-17868404,Ruth,Steele,Male,New York,Rochester,2024-03-19,Operations,Inventory Specialist,High School,59701,Excellent,Yes,1971-05-29,
00-74481336,Darius,Davis,Male,New York,Buffalo,2023-10-27,Sales,Sales Consultant,Master,85152,Satisfactory,No,1987-05-29,
00-98538069,Patrick,Parker,Female,New York,Rochester,2022-01-12,IT,IT Support Specialist,High School,60806,Excellent,Yes,2003-04-16,
00-89340557,Stephanie,Powers,Female,New York,Buffalo,2016-11-01,Sales,Sales Specialist,PhD,90947,Good,No,1961-02-27,
00-79772254,Belinda,Rogers,Male,New York,Buffalo,2016-03-31,Finance,Financial Analyst,PhD,86571,Good,No,1997-12-14,
00-97886323,David,Williams,Male,New York,Buffalo,2018-02-17,Operations,Logistics Coordinator,Bachelor,60949,Good,Yes,1983-12-23,
00-80778039,Brenda,Bell,Male,New York,Buffalo,2020-01-10,Sales,Sales Consultant,Bachelor,94516,Good,No,1980-11-12,
00-81393856,Kim,Tucker,Male,Ohio,Cincinnati,2020-05-26,Sales,Sales Consultant,Master,81943,Satisfactory,No,1989-07-24,
00-83334032,Joseph,Campbell,Male,North Carolina,Charlotte,2021-09-06,IT,IT Support Specialist,Bachelor,58178,Satisfactory,Yes,1997-09-26,
00-47924770,Stephen,Dorsey,Female,New York,Rochester,2018-07-06,IT,Software Developer,Bachelor,83908,Satisfactory,No,1981-12-05,
00-70116733,Adam,Williams,Male,New York,Rochester,2022-02-24,Sales,Sales Consultant,PhD,68561,Satisfactory,Yes,1965-08-09,
00-49320311,Robert,Hoffman,Male,Virginia,Richmond,2024-06-02,Operations,Inventory Specialist,High School,56967,Good,No,1971-06-14,
00-67219594,Kevin,Gardner,Female,New York,Rochester,2019-10-24,Customer Service,Help Desk Technician,High School,79939,Satisfactory,Yes,1987-02-08,
00-60609069,Ryan,Morales,Male,New York,Rochester,2016-08-10,IT,System Administrator,Bachelor,83871,Excellent,No,1982-09-28,
00-13198965,Seth,Cole,Female,Illinois,Chicago,2020-04-30,IT,IT Support Specialist,High School,58181,Needs Improvement,No,1986-03-12,
00-53152945,Nicole,Davis,Male,New York,Rochester,2020-11-12,Customer Service,Customer Service Manager,PhD,84284,Excellent,Yes,1998-04-02,
00-91827614,James,Zamora,Female,New York,New York City,2018-06-15,Sales,Sales Specialist,Master,76130,Good,No,1977-08-25,
00-76788701,Hannah,Johnson,Female,Illinois,Chicago,2024-11-29,Operations,Logistics Coordinator,Bachelor,65325,Good,No,1971-07-01,
00-48546517,Mark,Johnson,Male,New York,Rochester,2023-04-05,IT,IT Support Specialist,High School,61795,Needs Improvement,Yes,1987-01-17,
00-17397482,Michael,Hale,Female,New York,New York City,2020-07-01,Operations,Operations Manager,Master,104579,Good,Yes,1981-12-29,
00-15587825,James,Chapman,Male,New York,Buffalo,2017-05-30,Sales,Sales Representative,Bachelor,69340,Satisfactory,Yes,1974-06-19,
00-21970543,Theresa,Cunningham,Female,New York,Buffalo,2018-08-28,Customer Service,Customer Service Representative,Bachelor,57609,Excellent,Yes,1987-04-05,
00-88848869,Jacob,Marshall,Female,Michigan,Detroit,2022-01-31,Operations,Operations Analyst,Bachelor,81172,Good,Yes,1986-09-03,
00-86675220,Daniel,Reid,Male,New York,New York City,2020-09-09,Customer Service,Help Desk Technician,Bachelor,89858,Excellent,Yes,1961-09-06,
00-96024494,Michael,Hudson,Male,New York,Buffalo,2018-05-28,Operations,Inventory Specialist,Bachelor,71643,Good,Yes,1995-07-16,
00-16436549,Jeffrey,Harris,Male,New York,Buffalo,2020-09-26,Operations,Logistics Coordinator,Bachelor,69508,Excellent,No,1992-11-19,
00-16336089,Nathan,Owens,Male,New York,New York City,2024-01-04,IT,Software Developer,Bachelor,95372,Good,Yes,1988-11-24,
00-61660590,Harry,Bailey,Male,Pennsylvania,Philadelphia,2017-03-04,Operations,Operations Analyst,Master,79381,Needs Improvement,No,1983-09-12,
00-82177418,Allison,Ford,Male,New York,Buffalo,2016-09-18,IT,System Administrator,Bachelor,96277,Good,No,1971-04-17,
00-68224195,Jamie,Evans,Male,New York,Rochester,2022-01-31,IT,IT Support Specialist,High School,59035,Excellent,Yes,1984-01-29,
00-80328000,Melissa,Mendez,Male,New York,Rochester,2023-12-22,Marketing,Content Creator,Bachelor,66621,Satisfactory,No,1997-03-23,
00-78282676,Alice,Horn,Female,New York,Buffalo,2018-11-23,Operations,Logistics Coordinator,Bachelor,58052,Satisfactory,No,1965-03-17,
00-16002311,Ashley,Rogers,Male,New York,New York City,2024-06-01,Marketing,Content Creator,Bachelor,65523,Satisfactory,No,1996-11-01,
00-23240677,Michael,Campbell,Female,New York,Buffalo,2019-09-13,Operations,Inventory Specialist,High School,68046,Good,Yes,1973-08-23,
00-34924955,Ryan,Evans,Male,Michigan,Grand Rapids,2023-05-09,Sales,Sales Representative,Bachelor,83485,Satisfactory,No,1972-12-08,
00-52991351,Karen,Baxter,Female,North Carolina,Raleigh,2016-12-24,Customer Service,Customer Service Representative,High School,59375,Good,No,1981-06-01,
00-37327834,Kelly,Walker,Male,New York,Rochester,2020-10-02,Operations,Logistics Coordinator,Bachelor,68859,Good,Yes,1974-04-10,
00-86657828,Jonathan,Jones,Male,New York,Rochester,2021-12-15,Operations,Logistics Coordinator,Bachelor,63055,Needs Improvement,Yes,2001-11-29,
00-12092818,Kevin,Martinez,Male,New York,New York City,2015-08-10,Finance,Accountant,Bachelor,83735,Good,No,1962-02-08,
00-61202550,Sarah,Chapman,Male,New York,Rochester,2017-10-20,IT,System Administrator,Master,89731,Satisfactory,No,1988-04-01,
00-25613685,Catherine,Bass,Female,New York,New York City,2024-11-29,Sales,Sales Representative,Bachelor,62089,Excellent,No,1985-06-08,
00-10636028,Jonathan,Lane,Female,New York,Rochester,2023-04-21,Operations,Logistics Coordinator,Bachelor,56771,Satisfactory,Yes,1986-05-15,
00-98529233,Jeremy,Ibarra,Male,New York,Rochester,2023-12-07,Customer Service,Support Specialist,Bachelor,66336,Excellent,Yes,2004-09-11,
00-54392606,Robert,Smith,Male,New York,Buffalo,2024-10-21,IT,IT Support Specialist,High School,62947,Satisfactory,No,1986-02-19,
00-62333608,Erica,Sandoval,Female,New York,Rochester,2023-08-07,Customer Service,Support Specialist,Bachelor,56933,Good,No,2000-09-26,
00-59899973,George,Walker,Female,New York,Rochester,2024-08-18,Customer Service,Support Specialist,High School,56468,Satisfactory,No,1982-07-12,
00-63949988,Mark,Fisher,Male,Virginia,Richmond,2015-08-24,Sales,Sales Specialist,PhD,62146,Good,No,1988-10-11,
00-29014547,Jennifer,Cummings,Male,New York,New York City,2020-03-25,Sales,Sales Consultant,Bachelor,73568,Excellent,No,2001-08-08,
00-93451717,Vanessa,Caldwell,Male,New York,Buffalo,2022-07-27,Operations,Logistics Coordinator,Bachelor,68172,Needs Improvement,No,1990-12-16,
00-66752704,Dawn,Khan,Female,Pennsylvania,Philadelphia,2022-08-15,Customer Service,Customer Service Representative,Bachelor,64419,Good,Yes,1986-01-15,
00-94045854,Michele,Nelson,Male,Michigan,Detroit,2018-04-07,Customer Service,Support Specialist,Bachelor,62343,Satisfactory,No,1993-02-26,
00-97689321,Eric,Coffey,Male,New York,Rochester,2022-12-14,Marketing,Marketing Coordinator,Bachelor,84954,Satisfactory,No,1977-04-25,
00-46589757,Kathleen,Griffin,Male,New York,Buffalo,2019-01-24,Operations,Inventory Specialist,High School,59158,Good,Yes,1995-11-05,
00-11372698,Hayley,Wilson,Female,New York,Buffalo,2019-07-05,Sales,Sales Representative,Bachelor,62911,Satisfactory,No,1967-12-04,
00-65517801,Kathleen,Mendoza,Male,North Carolina,Greensboro,2018-04-28,IT,IT Support Specialist,Bachelor,67491,Good,Yes,1999-10-29,
00-35433791,Rachel,Stone,Male,New York,Buffalo,2023-03-16,Marketing,Content Creator,High School,59731,Good,Yes,1983-02-09,
00-75527308,Justin,Mckinney,Female,New York,Rochester,2017-06-10,Operations,Operations Analyst,Master,60496,Good,No,1976-03-13,
00-11399851,Mitchell,Kennedy,Male,New York,Rochester,2021-08-16,Marketing,Content Creator,High School,66982,Good,No,1990-10-06,
00-63078880,David,Strickland,Male,New York,New York City,2015-01-15,Sales,Sales Specialist,PhD,60634,Good,No,1966-12-20,
00-70280967,John,Williams,Female,New York,Rochester,2016-04-18,IT,System Administrator,Master,69719,Good,Yes,1998-06-21,
00-39927143,Ashley,Charles,Female,New York,Buffalo,2016-05-28,Operations,Operations Analyst,Master,83546,Good,No,1977-05-22,
00-25351874,Sarah,Hernandez,Female,New York,Rochester,2016-08-25,Operations,Operations Manager,Master,112565,Good,No,1972-03-31,
00-75570300,Jeffrey,Brown,Male,Virginia,Norfolk,2016-01-11,Finance,Accounts Payable Specialist,Bachelor,66669,Good,No,1984-01-17,
00-82066827,Donald,Mclaughlin,Male,Illinois,Naperville,2018-05-19,Customer Service,Support Specialist,High School,64056,Good,No,1972-03-19,
00-44426734,Daniel,Maxwell,Female,Ohio,Columbus,2024-03-20,Operations,Inventory Specialist,High School,64337,Good,No,1985-06-07,
00-63446108,Jessica,Murray,Female,New York,New York City,2017-11-30,Sales,Sales Representative,Bachelor,62167,Excellent,No,1994-10-15,
00-48445186,Phillip,Kelly,Male,Michigan,Warren,2017-10-02,Operations,Logistics Coordinator,Bachelor,63533,Excellent,No,1984-05-05,
00-86518645,Brooke,Lee,Male,New York,Rochester,2017-08-15,Sales,Sales Specialist,Bachelor,84213,Satisfactory,No,2000-05-10,
00-26025691,Matthew,Byrd,Female,New York,New York City,2019-07-03,IT,Software Developer,Master,105758,Good,No,1985-03-04,
00-37128906,Tamara,Peters,Male,North Carolina,Greensboro,2024-06-16,Operations,Logistics Coordinator,Bachelor,70153,Needs Improvement,No,1990-09-09,
00-84457282,Tara,Miller,Female,New York,Buffalo,2023-08-11,Sales,Sales Specialist,PhD,70416,Good,No,1961-10-14,
00-36949332,Chelsea,Blackburn,Female,North Carolina,Raleigh,2016-04-11,Operations,Logistics Coordinator,Bachelor,58047,Good,No,2005-01-26,
00-14790926,Janice,Tran,Female,New York,New York City,2019-03-15,IT,IT Support Specialist,Bachelor,54359,Excellent,Yes,2004-09-24,
00-24675889,Jordan,Murphy,Male,New York,Buffalo,2016-05-30,Operations,Logistics Coordinator,Bachelor,68524,Satisfactory,No,1987-06-14,
00-15104468,Jeffrey,Jones,Male,Virginia,Richmond,2023-12-29,IT,IT Support Specialist,Bachelor,68469,Good,No,1965-10-18,
00-34760262,Amber,Watson,Female,North Carolina,Greensboro,2016-12-09,Customer Service,Help Desk Technician,Bachelor,72954,Good,Yes,1980-04-13,
00-19046325,Jamie,Zamora,Female,New York,Rochester,2017-03-15,Sales,Sales Specialist,Master,73098,Satisfactory,No,1979-02-21,
00-92586963,Maria,Moore,Male,Michigan,Warren,2018-09-18,Sales,Sales Manager,Master,82535,Needs Improvement,No,1989-03-18,
00-29160749,Joyce,Johnson,Female,New York,New York City,2019-04-07,Operations,Logistics Coordinator,Bachelor,53694,Excellent,No,1985-05-01,
00-15509893,James,Ellis,Male,Pennsylvania,Philadelphia,2022-03-13,HR,Recruiter,High School,61166,Excellent,No,1971-08-01,
00-77594636,Joseph,Clark,Female,New York,New York City,2022-02-11,Operations,Inventory Specialist,Bachelor,62738,Satisfactory,No,1999-03-13,
00-35363046,Andrew,Hall,Female,New York,Rochester,2022-06-25,Operations,Operations Analyst,Bachelor,80141,Good,Yes,1981-05-24,
00-52670676,Jennifer,Perry,Male,North Carolina,Raleigh,2015-10-15,Operations,Logistics Coordinator,Bachelor,72083,Good,Yes,1989-10-28,
00-11907386,Heather,Owen,Female,New York,Rochester,2024-06-02,Operations,Logistics Coordinator,Bachelor,59056,Good,No,2001-09-17,
00-55814884,Kimberly,Fernandez,Male,New York,New York City,2023-01-11,Customer Service,Help Desk Technician,Bachelor,87622,Good,No,1988-05-03,
00-43662096,Antonio,Moody,Male,New York,New York City,2024-09-09,Sales,Sales Representative,Bachelor,79109,Satisfactory,No,1999-10-27,
00-56991937,Lee,Zimmerman,Male,New York,Rochester,2019-02-24,Operations,Inventory Specialist,High School,64662,Needs Improvement,No,1995-01-21,
00-96454359,Ashley,Ramirez,Male,New York,Buffalo,2016-10-19,Sales,Sales Specialist,Bachelor,82134,Good,No,1962-10-05,
00-61007346,Brandi,Williams,Female,New York,Buffalo,2017-12-11,Operations,Inventory Specialist,Bachelor,57046,Excellent,Yes,1980-04-15,
00-49165484,Linda,Davis,Female,New York,Rochester,2020-09-14,Sales,Sales Specialist,PhD,78434,Good,Yes,1980-10-27,
00-40230610,Teresa,Kim,Male,New York,Rochester,2017-04-22,IT,System Administrator,Master,88620,Good,No,2003-09-24,
